category,text
space,"  /No, Northrup has a plant on Long Island.  I don't think Northrup ever had a plant on Long Island.  The two main airframe manufacturers there were (Fairchild)/Republic which closed its doors after the T-46 cancellation, and Grumman (which is still hanging on last I time I called). I think Sperry also started there.  If you're ever in the area check out the Cradle of Aviation Museum at Mitchell field (now mostly parking lots behind the Nassau Coliseum and the community college).  Good display of vehicles from Long Island, including a LEM flight article.  Disclaimer: Opinions stated are solely my own (unless I change my mind). Space Station Freedom:Rocketdyne/Rockwell:Structural Loads and Dynamics    ""Man will not fly for fifty years"": Wilbur to Orville Wright, 1901  "
space," writes:  /in essence, holding a match under the nozzle, is just *nuts*.  One /thing you absolutely must do in such an engine is to guarantee that /the propellants ignite as soon as they mix, within milliseconds.  To /do otherwise is to fill your engine with a high explosive mixture /which, when it finally does ignite, blows everything to hell.  Definitely! In one of the reports of an early test conducted by Rocketdyne at  their Santa Susanna Field Lab (""the Hill"" above the San Fernando and Simi  Valleys), the result of a hung start was described as ""structural failure"" of  the combustion chamber.  The inspection picture showed pumps with nothing below , the CC had vaporized!  This was described in a class I took as a ""typical engineering understatement"" :-)  Disclaimer: Opinions stated are solely my own (unless I change my mind). Space Station Freedom:Rocketdyne/Rockwell:Structural Loads and Dynamics    ""Man will not fly for fifty years"": Wilbur to Orville Wright, 1901  "
space,"  As I heard the story, before Albert came up the the theory o'relativity and warped space, nobody could account for Mercury's orbit.  It ran a little fast (I think) for simple Newtonian physics.  With the success in finding Neptune to explain the odd movments of Uranus, it was postulated that there might be another inner planet to explain Mercury's orbit.    It's unlikely anything bigger than an asteroid is closer to the sun than Mercury.  I'm sure we would have spotted it by now. Perhaps some professionals can confirm that.   "
space,"     I'm not sure, but it almost sounds like they can't figure out where the  _nucleus_ is within the coma. If they're off by a couple hundred miles, well, you can imagine the rest... "
space," This might a real wierd idea or maybe not..  I have seen where people have blown up ballons then sprayed material into them that then drys and makes hard walls...  Why not do the same thing for a space station..  Fly up the docking rings and baloon materials and such, blow up the baloons, spin then around (I know a problem in micro gravity) let them dry/cure/harden? and cut a hole for the docking/attaching ring and bingo a space station..  Of course the ballons would have to be foil covered or someother radiation protective covering/heat shield(?) and the material used to make the wals would have to meet the out gasing and other specs or atleast the paint/covering of the inner wall would have to be human safe.. Maybe a special congrete or maybe the same material as makes caplets but with some changes (saw where someone instea dof water put beer in the caplet mixture, got a mix that was just as strong as congret but easier to carry around and such..)  Sorry for any spelling errors, I missed school today.. (grin)..  Why musta  space station be so difficult?? why must we have girders? why be confined to earth based ideas, lets think new ideas, after all space is not earth, why be limited by earth based ideas??  == going crazy in Nome Alaska, break up is here.. "
space,  How 'bout some more info on that alleged supernova in M-81? I might just break out the scope for this one. 
space," Suppose the Soviets had managed to get their moon rocket working and had made it first.  They could have beaten us if either:  * Their rocket hadn't blown up on the pad thus setting them back,  and/or  * A Saturn V went boom.  If they had beaten us, I speculate that the US would have gone head and done some landings, but we also would have been more determined to set up a base (both in Earth Orbit and on the Moon).  Whether or not we would be on Mars by now would depend upon whether the Soviets tried to go.  Setting up a lunar base would have stretched the budgets of both nations and I think that the military value of a lunar base would outweigh the value of going to Mars (at least in the short run).  Thus we would have concentrated on the moon.   "
space,"   SPECIFIC: Basically to be able to do the things the big dadies can do.. Monitor, and control if need be the Shuttle...  Such as the one in Australia and such....  == "
space,      Didn't one of the early jet fighters have these? I also think the germans did some work on these in WWII.   A lot of this was also done by the military...   Weren't the first microwave landing systems from WWII too?   Egad! I'm disagreeing with Mary Shafer!
space,"     First I've heard of it. Offhand:  Griffin is no longer an ""office"" head, so that's bad.  On the other hand:  Regress seemed to think: we can't fund anything by Griffin, because that would mean (and we have the lies by the old hardliners about the $ 400 billion mars mission to prove it) that we would be buying into a mission to Mars that would cost 400 billion. Therefore there will be no Artemis or 20 million dollar lunar orbiter et cetera...  They were killing Griffin's main program simply because some sycophants somewhere had Congress beleivin that to do so would simply be to buy into the same old stuff. Sorta like not giving aid to Yeltsin because he's a communist hardliner.  At least now the sort of reforms Griffin was trying to bring forward won't be trapped in their own little easily contained and defunded ghetto. That Griffin is staying in some capacity is very very very good. And if he brings something up, noone can say ""why don't you go back to the OSE where you belong"" (and where he couldn't even get money for design studies)."
space,"  Since the DC-X is to take off horizontal, why not land that way?? Why do the Martian Landing thing..  Or am I missing something.. Don't know to much about DC-X and such.. (overly obvious?).  Why not just fall to earth like the russian crafts?? Parachute in then...  ==  Please enlighten me... Ignorance is easy to correct. make a mistake and everyone will let you know you messed up.. "
space," Sounds liek what the FED has to do is sign a 50 or more year lease to use certain parts of a space station that is built and designed and such by a commerical company or consortium of companies (such as like Alyeska) for a small amount of rent in return for certain incentives and such.. Such as tax and other right off and also a monopoly on certain products.. The commerical builders would have certain perks given to them to make there end easier (taxes , contracts, regulatory concesions and such..)  Is it workable, just might work..  After all, if China can lease out Hong Kong and the people of Hong Kong can make money, this could work..  == "
space," Would someone please send me James Oberg's email address, if he has one and if someone reading this list knows it?  I wanted to send him a comment on something in his terraforming book.   Paul F. Dietz   Potential explosive yield of the annual global  production of borax:  5 million megatons "
space," The supersonic booms hear a few months ago over I belive San Fran, heading east of what I heard, some new super speed Mach 25 aircraft?? What military based int he direction of flight are there that could handle a Mach 25aircraft on its landing decent?? Odd question??  == "
space," :Just a bit off, Phil.  We don't reprocess nuclear fuel because what :you get from the reprocessing plant is bomb-grade plutonium.  It is :also cheaper, given current prices of things, to simply fabricate new :fuel rods rather than reprocess the old ones, creating potentially :dangerous materials (from a national security point of view) and then :fabricate that back into fuel rods.  Fabricating with reprocessed plutonium may result in something that may go kind of boom, but its hardly decent bomb grade plutonium.  If you want bomb grade plutonium use a research reactor, not a power reactor.  But if you want a bomb, don't use plutonium, use uranium. "
space,"   Unfortunately, things have been boding ill (is that a legitimate conjugation?) for a while.  While the Office of Exploration had some great ideas, they never got much money.  I've heard good things about Griffin, but it's hard to want him back in a job where he couldn't do anything.   The group examining the Freedom-based space station redesign proposals is  headed by Michael Griffin, ""NASA's cheif engineer"" in the words of Space News. I believe this is him. "
space,"  [Excellent discussion of DC-X landing techniques by Henry deleted]   The DC-X will not take of horizontally.  It takes of vertically.    For several reasons.  Vertical landings don't require miles of runway and limit noise pollution.  They don't require wheels or wings.  Just turn on the engines and touch down.  Of course, as Henry pointed out, vetical landings aren't quite that simple.   Well, to be blunt, yes.  But at least you're learning.   The Soyuz vehicles use parachutes for the descent and then fire small rockets just before they hit the ground.  Parachutes are, however, not especially practical if you want to reuse something without much effort.  The landings are also not very comfortable.  However, in the words of Georgy Grechko, ""I prefer to have bruises, not to sink.""  "
space," I had spacefood sticks just about every morning for breakfast in first and second grade (69-70, 70-71).  They came in Chocolate, strawberry, and peanut butter and were cylinders about 10cm long and 1cm in diameter wrapped in yellow space foil (well, it seemed like space foil at the time).    The taste is hard to describe, although I remember it fondly.  It was most certainly more ""candy"" than say a modern ""Power Bar.""  Sort of a toffee injected with vitamins.  The chocolate Power Bar is a rough approximation of the taste.  Strawberry sucked.  Man, these were my ""60's.""  "
space," Can somebody elaborate on ""Area Ruling"".  I gather it's something to do with aerodynamics of trans-sonic planes, and can be summarised as ""Coke bottle good, Coke can bad"".  Anyone provide more details, derivation etc?"
space,  check out a comet TOO?!? 
space,"  ...  Funny.  A bit disturbing.  Forging a posting seems somewhat unethical, even if the subject is as notorious as McElwaine.  Followups should definitely not go to sci.space.   david rickel "
space,"  Thanks Ron and Peter for some very nice maps.  I have an advice though.  You wrote that the maps were reduced to 256 colors.  As far ad I understand JPEG pictures gets much better (and the compressed files smaller) if you use the original 3 color 24 bit data when converting to JPEG.  Thanks again, "
space," SSF is up for redesign again.  Let's do it right this time!  Let's step back and consider the functionality we want:  [1] microgravity/vacuum process research [2] life sciences research (adaptation to space) [3] spacecraft maintenence   The old NASA approach, explified by Shuttle and SSF so far, was to centralize functionality.  These projects failed to meet their targets by a wide margin: the military and commercial users  took most of their payloads off Shuttle after wasting much effort to  tie their payloads to it, and SSF has crumbled into disorganization and miscommunication.  Over $50 billion has been spent on these two projects with no reduction in launch costs and littel improvement in commercial space industrialization.  Meanwhile, military and commercial  users have come up with a superior strategy for space development: the  constellation.    Firstly, different functions are broken down into different  constellations placed in the optimal orbit for each function: thus we have the GPS/Navstar constellation in 12-hour orbits, comsats in Clarke and Molniya orbits, etc.  Secondly, the task is distributed amongst several spacecraft in a constellation, providing for redundancy and full coverage where needed.  SSF's 3 main functions require quite different environments and are also prime candidates for constellization.  [1] We have the makings of a microgravity constellation now: COMET and Mir for long-duration flights, Shuttle/Spacelab for short-duration flights.  The best strategy for this area is inexpensive, incremental improvement: installation of U.S. facilities  on Mir, Shuttle/Mir linkup, and transition from Shuttle/Spacelab to a much less expensive SSTO/Spacehab/COMET or SSTO/SIF/COMET. We might also expand the research program to take advantage of  interesting space environments, eg the high-radiation Van Allen belt  or gas/plasma gradients in comet tails.  The COMET system can be much more easily retrofitted for these tasks, where a  station is too large to affordably launch beyond LEO.  [2] We need to study life sciences not just in microgravity, but also in lunar and Martian gravities, and in the radiation environments of deep space instead of the protected shelter of LEO.  This is a very long-term, low-priority project, since astronauts will have little practical use in the space program until costs come down orders of magnitude.  Furthermore, using astronauts severely restricts the scope of the investigation, and the sample size.  So I propose LabRatSat, a constellation tether-bolo satellites that test out various levels of gravity in super-Van-Allen-Belt orbits that are representative of the radiation environment encountered on Earth-Moon, Earth-Mars, Earth-asteroid, etc. trips.  The miniaturized life support machinery might be operated real-time from earth thru a VR interface.  AFter several orbital missions have been flown, follow-ons can act as LDEFs on the lunar and Martian surface, testing out the actual environment at low cost before $billions are spent on astronauts.  [3] By far the largest market for spacecraft servicing is in  Clarke orbit.  I propose a fleet of small teleoperated robots and small test satellites on which ground engineers can practice their skills.  Once in place, robots can pry stuck solar arrays and antennas, attach solar battery power packs, inject fuel, etc.  Once the fleet is working, it can be spun off to commercial company(s) who can work with the comsat companies to develop comsat replaceable module standards.  By applying the successful constellation strategy, and getting rid of the failed centralized strategy of STS and old SSF, we have radically improved the capability of the program while greatly cutting its cost.  For a fraction of SSF's pricetag, we can fix satellites where the satellites are, we can study life's adaptation to a much large & more representative variety  of space environments, and we can do microgravity and vacuum research inexpensively and, if needed, in special-purpose orbits.  N.B., we can apply the constellation strategy to space exploration as well, greatly cutting its cost and increasing its functionality.   Mars Network and Artemis are two good examples of this; more ambitiously  we can set up a network of native propellant plants on Mars that can be used to fuel planet-wide rover/ballistic hopper prospecting and sample return.  The descendants of LabRatSat's technology can be used as a Mars surface LDEF and to test out closed-ecology greenhouses on Mars at low cost.  "
space,"   No, instead you have stupid things like 3600 and 86400 and 31556925.9747 and 299792.458 and 9.80665 and ...  How many cc's in a ml anyway?  The metric system has its problems, just not as many of them.   david rickel "
space," I read it refered to as the ""parabolic cross-section"" rule; the idea was that if you plot the area of the fuselage cross- section as a function of the point fore-and-aft along the  fuselage, a plot that is a **paraboloid** minimizes somethin'  or 'nother (to be technical about it).  "
space,"    They have a few problems. The biggest technical problem is the need to find two satellites going to the same rough orbit for a luanch.  They also don't show much interest in commercial launches. There is more money to be made churning out Titan IV's for the government. After all, it isn't every day you find a sucker, er, customer who thinks paying three times the commercial rate for launch services is a good idea!    Allen "
space,"    Actually, that is no longer true. In the last few years Congress has ammended laws to provide whatever is needed. Note that both Spacehab and Comet are funded this way.  The problems aren't legal nor technical. The problem is NASA's culture.    Allen "
space," : Has anyone ever heard of a food product called ""Space Food Sticks?""   I remember those awful things.  They were dry and crumbly, and I recall asking my third-grade teacher, Miss G'Francisco, how they kept the crumbs from floating around in zero-G.  She had no clue. I have not seen anything like them in today's space program.  Some Apollo technology is best forgotten. "
space,"    American, perhaps, but nothing military about it.  I learned (mostly) slugs when we talked English units in high school physics and while the teacher was an ex-Navy fighter jock the book certainly wasn't produced by the military.  [Poundals were just too flinking small and made the math come out funny; sort of the same reason proponents of SI give for using that.]  "
space,"       I note that you make no such case as you claim can be 'even more easily made'.  Yes, the argument can (and has) been made that current government policy creates even larger market barriers than there were in the first place, but there is no such term as 'government failure', since the government can change policies whenever it pleases.  The market doesn't do that and is governed by (relatively) well-understood forces.  This libertopican bilge about 'moral arguments' about taxation, etc., is, at bottom, so much simplistic economic thinking. It can only be 'justified' by cliche derision of anyone who knows more happens.  Tripe a la Tommy, the new libertopian dish.    Wherever do you get this inflated idea of your own importance? "
space,"  Great speculation - I remember being proud on behalf of all the free world (you think that way when you are seven years old) that we had got there first. Now I'm almost sorry that it worked out that way.  I guess the soviets would have taken the victory seriously too, and would almost certainly not have fallen victim to the complacency that overtook the US program. Perhaps stretching to match US efforts would have destabilized them sooner than it did in fact - and in the tradition of Marvel Comics 'What If', this destabilization in the Brezhnev era might have triggered the third world war. Hmm, maybe it was a giant leap after all. "
space,"     Well, pardon me for trying to continue the discussion rather than just tugging my forelock in dismay at having not considered actually trying to recover the energy from this process (which is at least trying to go the 'right' way on the energy curve).  Now, where *did* I put those sackcloth and ashes?  [I was not and am not 'pretending' anything; I am *so* pleased you are not surprised, though.]   Note that I didn't say it was perpetual motion, or even that it sounded like perpetual motion; the phrase was ""sounds almost like perpetual motion"", which I, at least, consider a somewhat different propposition than the one you elect to criticize.  Perhaps I should beg your pardon for being *too* precise in my use of language?   I will believe that this process comes even close to approaching technological and economic feasibility (given the mixed nature of the trash that will have to be run through it as opposed to the costs of separating things first and having a different 'run' for each actinide) when I see them dump a few tons in one end and pull (relatively) clean material out the other.  Once the costs, technological risks, etc., are taken into account I still class this one with the idea of throwing waste into the sun.  Sure, it's possible and the physics are well understood, but is it really a reasonable approach?   And I still wonder at what sort of 'burning' rate you could get with something like this, as opposed to what kind of energy you would really recover as opposed to what it would cost to build and power with and without the energy recovery.  Are we talking ounces, pounds, or tons (grams, kilograms, or metric tons, for you SI fans) of material and are we talking days, weeks, months, or years (days, non-decimated time scale, I see  ;-))?  "
space,"     He also ignores a few other things.  While organics would become significantly more expensive were all the oil to disappear (and thus some things would no longer be economically feasible), oil is hardly an irreplaceable resource any more than most other consumables.  As supply decreases, prices rise and alternatives become more competetive.  He also needs to consider that there has been an estimated 30 years of reserves pretty much as long as anyone has cared about petroleum; whatever the current usage rate is, we always seem to have about a 30 year reserve that we know about.  during hte 'oil crisis' days of the 70's.] "
space," Does anyone know ifthe STS-56 email press kit was ever released?  -Tony Ryan, ""Astronomy & Space"", new International magazine, available from:               Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland. 6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail). ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address).     (WORLD'S LARGEST ASTRO. SOC. per capita - unless you know better? 0.033%) Tel: 0891-88-1950 (UK/N.Ireland) 1550-111-442 (Eire). Cost up to 48p per min "
space," Sterrenkundig symposium 'Compacte Objecten'                                              op 26 april 1993   In het jaar 1643, zeven jaar na de oprichting van de Universiteit van Utrecht, benoemde de universiteit haar eerste sterrenkundige waarnemer. Hiermee ontstond de tweede universiteitssterrenwacht ter wereld. Aert Jansz, de eerste waarnemer, en zijn opvolgers voerden de Utrechtse sterrenkunde in de daaropvolgende jaren, decennia en eeuwen naar de voorhoede van het astronomisch onderzoek. Dit jaar is het 350 jaar geleden dat deze historische benoeming plaatsvond.  De huidige generatie Utrechtse sterrenkundigen en studenten sterrenkunde, verenigd in het Sterrekundig Instituut Utrecht, vieren de benoeming van hun 'oervader' middels een breed scala aan feestelijke activiteiten. Zo is er voor scholieren een planetenproject, programmeert de Studium Generale een aantal voordrachten met een sterrenkundig thema en wordt op de Dies Natalis aan een astronoom een eredoctoraat uitgereikt. Er staat echter meer op stapel.  Studenten natuur- en sterrenkunde kunnen op 26 april aan een sterrenkundesymposium deelnemen. De onderwerpen van het symposium zijn opgebouwd rond een van de zwaartepunten van het huidige Utrechtse onderzoek: het onderzoek aan de zogeheten 'compacte objecten', de eindstadia in de evolutie van sterren. Bij de samenstelling van het programma is getracht de deelnemer een zo aktueel en breed mogelijk beeld te geven van de stand van zaken in het onderzoek aan deze eindstadia. In de eerste, inleidende lezing zal dagvoorzitter prof. Lamers een beknopt overzicht geven van de evolutie van zware sterren, waarna de zeven overige sprekers in lezingen van telkens een half uur nader op de specifieke evolutionaire eindprodukten zullen ingaan. Na afloop van elke lezing is er gelegenheid tot het stellen van vragen. Het dagprogramma staat afgedrukt op een apart vel. Het niveau van de lezingen is afgestemd op tweedejaars studenten natuur- en sterrenkunde. OOK ANDERE BELANGSTELLENDEN ZIJN VAN HARTE WELKOM!  Tijdens de lezing van prof. Kuijpers zullen, als alles goed gaat, de veertien radioteleskopen van de Radiosterrenwacht Westerbork worden ingezet om via een directe verbinding tussen het heelal, Westerbork en Utrecht het zwakke radiosignaal van een snel roterende kosmische vuurtoren, een zogeheten pulsar, in de symposiumzaal door te geven en te audiovisualiseren. Prof. Kuijpers zal de binnenkomende signalen (elkaar snel opvolgende scherp gepiekte pulsen radiostraling) bespreken en trachten te verklaren. Het slagen van dit unieke experiment staat en valt met de technische haalbaarheid ervan. De op te vangen signalen zijn namelijk zo zwak, dat pas na een waarnemingsperiode van 10 miljoen jaar genoeg energie is opgevangen om een lamp van 30 Watt een seconde te laten branden! Tijdens het symposium zal er niet zo lang gewacht hoeven te worden: de hedendaagse technologie stelt ons in staat live het heelal te beluisteren.  Deelname aan het symposium kost f 4,- (exclusief lunch) en f 16,- (inclusief lunch). Inschrijving geschiedt door het verschuldigde bedrag over te maken op ABN-AMRO rekening 44.46.97.713 t.n.v. stichting 350 JUS. Het gironummer van de ABN-AMRO bank Utrecht is 2900. Bij de inschrijving dient te worden aangegeven of men lid is van de NNV. Na inschrijving wordt de symposiummap toegestuurd. Bij inschrijving na 31 maart vervalt de mogelijkheid een lunch te reserveren.  Het symposium vindt plaats in Transitorium I, Universiteit Utrecht.  Voor meer informatie over het symposium kan men terecht bij Henrik Spoon, p/a S.R.O.N., Sorbonnelaan 2, 3584 CA Utrecht.   "
space," I need as much information about Cosmos 2238 and its rocket fragment (1993- 018B) as possible. Both its purpose, launch date, location, in short, EVERYTHING! Can you help?  -Tony Ryan, ""Astronomy & Space"", new International magazine, available from:               Astronomy Ireland, P.O.Box 2888, Dublin 1, Ireland. 6 issues (one year sub.): UK 10.00 pounds, US$20 surface (add US$8 airmail). ACCESS/VISA/MASTERCARD accepted (give number, expiration date, name&address).     (WORLD'S LARGEST ASTRO. SOC. per capita - unless you know better? 0.033%) Tel: 0891-88-1950 (UK/N.Ireland) 1550-111-442 (Eire). Cost up to 48p per min "
space,"  Comet Gehrels 3, which was discovered in 1977, was determined to have been in a temporary Jovian orbit from 1970 to 1973.  Comet Shoemaker-Levy 1993e may remain in orbit around Jupiter long enough to allow Galileo to make some closeup observations.  The orbital trajectory for Comet Shoemaker-Levy is still being determined. "
space,"            Hi Folks not exactly certain if this is the best place to ask, but I am searching for a summer internship in engineering.  I will be graduating in early  May with a B.S. in aerospace engineering and then pursuing my Masters this Fall .Does anyone know of anything that is available, I am in the process of applyi ng to some of the larger companies (ie. MacDac, Martin Marietta, Lockheed.  If a nyone knows of anything I would appreciate it if you could mail it to me.  Thanks in advance  Mark Smilor or "
space,"  Wasn't there a ""plain"" flavor too?  They looked more like some smooth cylinders with perfectly smooth ends.  Kinda scary.   which captures the texture pretty well.  As for taste, they were liking them for their texture, not taste. I guess I have well developed texture buds.   It was obligatory to eat a few while watching ""Captain Scarlet"". Does anybody else remember _that_, as long as we're off the topic of space?  Shag "
space,"   Ok, so how about the creation of oil producing bacteria?  I figure that if you can make them to eat it up then you can make them to shit it. Any comments?        Will... "
space,   Thanks for the Update.         Will... 
space,"   A freeze dried Tootsie Roll (tm).  The actual taste sensation was like nothing you will ever willingly experience.  The amazing thing was that we ate a second one, and a third and ....  I doubt that they actually flew on missions, as I'm certain they did ""bad things"" to the gastrointestinal tract.  Compared to Space Food Sticks, Tang was a gastronomic contribution to mankind."
space,"    Every aircraft has flight constraints for speed/AOA/power.  When graphed, these define the 'flight envelope' of that aircraft, presumably so named because the graphed line encloses (envelopes) the area on the graph that represents conditions where the aircraft doesn't fall out of the sky.  Hence, 'pushing the envelope' becomes 'operating at (or beyond) the edge of the flight (or operational) envelope'.   Note that the envelope isn't precisely known until someone actually are the theoretical predictions.  Hence, one of the things test pilots do for a living is 'push the envelope' to find out how close the essence, 'pushing back' the edges of the theoretical envelope to where the airplane actually starts to fail to fly.  Note, too, that this is done is a quite calculated and careful way; flight tests are generally carefully coreographed and just what is going to be 'pushed' and how far is precisely planned (despite occasional deviations from plans, such as the 'early' first flight of the F-16 during its high-speed taxi tests).  I'm sure Mary can tell you everything you ever wanted to know about this process (and then some). "
space," Comet P/Helin-Roman-Crockett also spent some time as a temporary satellite to Jupiter a few years ago if you believe the calculations by Tancredi, G., Lindgren, M. and  Rickman, H.(Astron. Astrophys.,  239, pp. 375-380, 1990)."
space,"  I believe the reason is that the lung diaphram gets too tired to pump the liquid in and out and simply stops breathing after 2-3 minutes. So if your in the vehicle ready to go they better not put you on  hold, or else!! That's about it. Remember a liquid is several more times as dense as a gas by its very nature. ~10 I think, depending on the gas and liquid comparision of course!  Acurist         "
space,"  The Apollo fire was harsh, A Saturn V explosion would have been hurtful but The Soviets winning would have been crushing. That could have been *the* technological turning point for the US turning us from Today's ""We can do anything, we're *the* Super Power"" to a much more reserved attitude like the Soviet Program today.  Kennedy was gone by 68\69, the war was still on is the east, I think the program would have stalled badly and the goal of the moon by 70 would have been dead with Nasa trying to figure were they went wrong.    I speulate that: +The Saturn program would have been pushed into the 70s with cost over runs that would just be too evil.  Nixon still wins. +The Shuttle was never proposed and Skylab never built. +By 73 the program stalled yet again under the fuel crisis. +A string of small launches mark the mid seventies. +By 76 the goal of a US man on the moon is dead and the US space program drifts till the present day.     "
space,"   Could you use some sort of mechanical chest compression as an aid. Sorta like the portable Iron Lung?   Put some sort of flex tubing around the 'aquanauts' chest.  Cyclically compress it  and it will push enough on the chest wall to support breathing?????  You'd have to trust your breather,  but in space, you have to trust your suit anyway.  pat "
space," Millgram) writes: Everbody has been defining envelope. Why was the world ""envelope"" chosen, rather than say ""shell"",  or ""boundary"".  In analogy with the envelopes of airships perhaps?  Actually, ""shell"" might be good.  Push the shell too hard and it (the aircraft?) breaks. "
space," What would all of you out there in net land think of the big 6 (Martin Mariatta, Boeing, Mcdonell Douglas, General Dynamics, Lockheed, Rockwell) getting together, and forming a consortium to study exactly what the market price pints are for building reusable launch vehicles, and spending say $3million to do that.  Recognizing that most of the military requirements for launch vehicles are pulled out of a hat somewhere (say, has the shuttle  ever really used that 1200mi crossrange capability?  You get the idea, figure out how many, how often, where to, etc...)  Then taking this data, and forming a sematech type company (bad example, I know... but at least its an example...)  To develop between 3 and 5 craft designs.  Then to take all of those designs, and figure out EXACTLY what the technologies are, and demonstrate those technologies, in order to  eliminate designs that can't be built today.  And lets say that this portion again funded by the GOV cost about $20 million.  And from here all of these companies went their separate ways, with the intention of taking all of the market data and the design data to wall street, and saying ""I want to build this vehicle, and here are the numbers that show %20 ROI, fund me...)   Now many of you think that this is a joke, but I have it on good authority that just this project is shaping up in the background. It seems that the aerospace companies have learned that everyone yelling similar but different things ends up in many programs that do nothing much and get canceled (NASP, NLS, ALS, DCY?, etc...)  They need to work more in the japaneese, and european spirit of initial cooperation.  They have also learned that design requirements that are phony (I.E. some generals idea of what a space vehicle ought to be) ends up getting chopped up in congress, because it is not a REAL requirement.  Any feedback?     John. "
space," The following are my thoughts on a meeting that I, Hugh Kelso, and Bob Lilly had with an aide of Sen. Patty Murrays.  We were there to discuss SSTO, and commercial space.  This is how it went...    After receiving a packet containing a presentation on the benifits of SSTO, I called and tried to schedule a meeting with our local Senator (D) Patty Murray, Washington State.  I started asking for an hour, and when I heard the gasp on the end of the phone, I quickly backed off to 1/2 an hour. Later in that conversation, I learned that a standard appointment is 15 minutes.  We got the standard bozo treatment.  That is, we were called back by an aide, who scheduled a meeting with us, in order to determine that we were not bozos, and to familiarize himself with the material, and to screen it, to  make sure that it was appropriate to take the senators time with that material.  Well, I got allocated 1/2 hour with Sen. Murrays aide, and we ended up talking to him for 45 minutes, with us ending the meeting, and him still listening. We covered a lot of ground, and only a little tiny bit was DCX specific.   Most of it was a single stage reusable vehicle primer.  There was another woman there who took copius quantities of notes on EVERY topic that we brought up.  But, with Murray being new, we wanted to entrench ourselves as non-corporate aligned (I.E. not speaking for boeing) local citizens interentested in space. So, we spent a lot of time covering the benifits of lower cost access to LEO.  Solar power satellites are a big focus here, so we hit them as becoming  feasible with lower cost access, and we hit the environmental stand on that. We hit the tourism angle, and I left a copy of the patric Collins Tourism paper, with side notes being that everyone who goes into space, and sees the atmosphere becomes more of an environmentalist, esp. after SEEING the smog over L.A.  We hit on the benifits of studying bone decalcification (which is  more pronounced in space, and said that that had POTENTIAL to lead to  understanding of, and MAYBE a cure for osteoporosis.  We hit the education  whereby kids get enthused by space, but as they get older and find out that they havent a hop in hell of actually getting there, they go on to other fields, with low cost to orbit, the chances they might get there someday  would provide greater incentive to hit the harder classes needed.  We hit a little of the get nasa out of the operational launch vehicle business angle.  We hit the lower cost of satellite launches, gps navigation, personal communicators, tellecommunications, new services, etc...  Jobs provided in those sectors.  Jobs provided building the thing, balance of trade improvement, etc.. We mentioned that skypix would benifit from lower launch costs.  We left the paper on what technologies needed to be invested in in order to make this even easier to do.  And he asked questions on this point.  We ended by telling her that we wanted her to be aware that efforts are proceeding in this area, and that we want to make sure that the results from these efforts are not lost (much like condor, or majellan), and most importantly, we asked that she help fund further efforts along the lines of lowering the cost to LEO.  In the middle we also gave a little speal about the Lunar Resource Data  Purchase act, and the guy filed it separately, he was VERY interested in it. He asked some questions about it, and seemed like he wanted to jump on it, and contact some of the people involved with it, so something may actually happen immediatly there.  The last two things we did were to make sure that they knew that we knew a lot of people in the space arena here in town, and that they could feel free to call us any time with questions, and if we didn't know the answers, that we would see to it that they questions got to people who really did know the answers.  Then finally, we asked for an appointment with the senator herself.  He said that we would get on the list, and he also said that knowing her, this would be something that she would be very interested in, although they do have a time problem getting her scheduled, since she is only in the state 1 week out of 6 these days.  All in all we felt like we did a pretty good job.     John. "
space,"        The NACA came up with them before World War II.  NASA is directly descended from the NACA, with space added in.  You'll notice that I didn't mention sweep wings even though the X-5, tested at what's now Dryden, had them.  We did steal that one dirctly from the Germans.  The difference is that swept wings don't change their angle of sweep, sweep wings do.  Perhaps the similarity of names has caused some confusion?  747s have swept wings, F-111s have sweep wings.    After NASA aerodynamicists proposed them and NASA test teams demonstrated them.  Richard Whitcomb and R.T. Jones, at Langley Research Center, were giants in the field.  Dryden was involved in the flight testing of winglets and area ruling (in the 70s and 50s, respectively).  It's true that we used military aircraft as the testbeds (KC-135 and YF-102) but that had more to do with availability and need than with military involvement.  The YF-102 was completely ours and the KC-135 was bailed to us.  The Air Force, of course, was interested in our results and supportive of our efforts.  Dryden flew the first digital fly by wire aircraft in the 70s. No mechnaical or analog backup, to show you how confident we were. General Dynamics decided to make the F-16 flyby-wire when they saw how successful we were.  (Mind you, the Avro Arrow and the X-15 were both fly-by-wire aircraft much earlier, but analog.)   The NASA habit of acquiring second-hand military aircraft and using them for testbeds can make things kind of confusing.  On the other hand, all those second-hand Navy planes give our test pilots a chance can't do.  "
space,"  Peanut butter was definitely my favorite. I don't think I ever took a second bite of the strawberry.  I recently joined Nutri-System and their ""Chewy Fudge Bar"" is very reminicent of the chocolate Space Food. This is the only thing I can find that even comes close the taste. It takes you back... your taste-buds are happy and your intestines are in knots... joy! "
